SCC.Lane.Deviation.2,VDS.Veh.Speed
1.376962066,4.182792664
1.376586676,4.272640705
1.376270771,4.365406513
1.375892758,4.460886478
1.375452399,4.558880329
1.375072122,4.659199715
1.374689817,4.761684418
1.374244452,4.866056442
1.373797059,4.972015381
1.373348713,5.079292774
1.372900486,5.187646866
1.372393012,5.296858788
1.371888876,5.406729221
1.371328831,5.517079353
1.370775938,5.627744198
1.370231867,5.738574982
1.369697928,5.849433899
1.369053125,5.960196018
1.368481398,6.070754051
1.367860675,6.181025028
1.367251515,6.291056156
1.366591692,6.400930405
1.365940571,6.510720253
1.365296245,6.620481491
1.364596367,6.730151176
1.363899827,6.839621544
1.363205791,6.948803902
1.362514019,7.057626247
1.361764073,7.166029453
1.361017346,7.273967743
1.360274553,7.381403446
1.359474897,7.488312244
1.358740091,7.594676495
1.357947111,7.700482368
1.357215643,7.805716515
1.35642004,7.910361767
1.355677724,8.01440239
1.354862213,8.11782074
1.354091048,8.220594406
1.353239298,8.322703362
1.352426648,8.424128532
1.351591706,8.524847031
1.350673914,8.624840736
1.349797368,8.724088669
1.348843217,8.822573662
1.347937703,8.920279503
1.346963286,9.017187119
1.345985532,9.113283157
1.34500885,9.20854187
1.343976021,9.302940369
1.342951059,9.396464348
1.341873884,9.489106178
1.340805531,9.558009148
1.339746118,9.671747208
1.338896155,9.761756897
1.337469816,9.850904465
1.336313725,9.939198494
1.335104942,10.02665234
1.333843946,10.11327648
1.33259213,10.19908905
1.33134985,10.28413296
1.330056071,10.36845589
1.328710556,10.4521122
1.327312469,10.5351572
1.325983047,10.61765194
1.324535847,10.69966316
1.323090196,10.78126335
1.321643591,10.86252117
1.320133448,10.94350624
1.31861937,11.02428722
1.317100525,11.10492325
1.31551528,11.18547726
1.313923597,11.26600266
1.312263608,11.34655476
1.310595512,11.42718697
1.308918834,11.50794888
1.307172179,11.58890438
1.305417538,11.67014599
1.303594708,11.75175285
1.301764965,11.83378983
1.299867511,11.91630459
1.297904015,11.99932861
1.295937657,12.08288097
1.293970823,12.16696358
1.291944265,12.25157166
1.289860487,12.33665657
1.287720799,12.42213535
1.28558743,12.50793552
1.283399701,12.59398174
1.281157613,12.68021393
1.278921843,12.76657009
1.276630878,12.85299873
1.274283528,12.93945408
1.271877289,13.02767658
1.269471169,13.11800766
1.266941905,13.2100563
1.264410615,13.30350494
1.261876822,13.39807701
1.259218931,13.49352455
1.256559372,13.5896244
1.253837824,13.68617916
1.251055717,13.7830267
1.248276234,13.88000965
1.245381832,13.97700119
1.242502093,14.0738821
1.239586949,14.1705389
1.236710548,14.26687241
1.233763337,14.36278057
1.230876446,14.45816135
1.227992415,14.5529213
1.225169301,14.64696598
1.222336411,14.74021435
1.219538927,14.83259678
1.216756344,14.92405415
1.214026928,15.01454067
1.211205602,15.1040144
1.208455205,15.19244576
1.205637217,15.27980328
1.202801347,15.36605072
1.199941039,15.45116806
1.197054505,15.53514385
1.194145203,15.61796284
1.191219211,15.69959164
1.188286066,15.77977848
1.185295582,15.8586359
1.182258725,15.9363842
1.179246068,16.01320648
1.176206589,16.08926773
1.173151255,16.16472816
1.17002964,16.23973083
1.166913867,16.3144207
1.163692117,16.38893509
1.160497069,16.4634037
1.157215953,16.53795624
1.15391767,16.61271858
1.150607705,16.68780899
1.14722836,16.76334
1.143780828,16.83939552
1.140264153,16.91596413
1.136736751,16.9930191
1.133134246,17.07053375
1.129452109,17.14849091
1.125745654,17.22685623
1.122007608,17.30559349
1.118171096,17.38466644
1.114230871,17.46404076
1.110304594,17.54368401
1.106266022,17.62356377
1.102233052,17.70365143
1.098080158,17.78391647
1.09392643,17.86433792
1.089709401,17.94488525
1.085429311,18.02553749
1.081148982,18.10626984
1.076809525,18.18706512
1.072473168,18.26790047
1.068140388,18.3487587
1.063748956,18.42962265
1.059357762,18.51046944
1.054962873,18.59129143
1.05055964,18.67206955
1.046142101,18.75278854
1.041704297,18.83343887
1.037240028,18.91400337
1.0328058,18.9944706
1.028276324,19.07483292
1.023772955,19.1550808
1.019236207,19.23520279
1.014728069,19.31519127
1.010130405,19.39504242
1.005570412,19.47475815
1.000993609,19.55434227
0.996407211,19.61394501
0.991820097,19.71312523
0.988370061,19.79232407
0.982625067,19.8713913
0.978042305,19.95033073
0.973502636,20.02913857
0.969011545,20.10781288
0.964570642,20.18635559
0.960117519,20.26476479
0.955709577,20.34303856
0.951403379,20.4211731
0.947072923,20.4991684
0.942837059,20.57701874
0.938570321,20.65472794
0.934451938,20.73228836
0.930353522,20.80970383
0.926266313,20.88697052
0.922299862,20.96409416
0.918379128,21.04106712
0.914489925,21.11789322
0.910680354,21.19456863
0.906878531,21.27109528
0.903135598,21.34747314
0.899380982,21.42369843
0.895730436,21.49976921
0.89205879,21.57569122
0.888365984,21.65145683
0.884776235,21.72706795
0.881109536,21.80252647
0.877495348,21.87783051
0.873822033,21.95298195
0.870225251,22.0279789
0.866536856,22.10281372
0.862894893,22.17748451
0.859253109,22.25197601
0.855563104,22.32629585
0.851898253,22.40043259
0.848209321,22.47439003
0.844445586,22.54816246
0.840737522,22.6217556
0.83696872,22.69516182
0.833203137,22.76838303
0.829379916,22.84142113
0.825496376,22.9142704
0.821609437,22.98693275
0.817652583,23.0594101
0.813680351,23.13170242
0.809625387,23.20380592
0.805542409,23.27572632
0.801425397,23.3474617
0.797268748,23.41901398
0.793005824,23.49038696
0.788751245,23.56157112
0.784377098,23.6325798
0.780003548,23.70340729
0.775633156,23.77405357
0.771152437,23.84452438
0.766697049,23.9148159
0.762282372,23.98492622
0.757920921,24.05486488
0.75355804,24.12462234
0.749314725,24.19420624
0.745063722,24.26360893
0.740916252,24.33282661
0.736855924,24.40186691
0.732863247,24.47071457
0.72891748,24.53937912
0.725058556,24.60785484
0.721206486,24.67614174
0.717406809,24.74424171
0.71371007,24.81215477
0.709988177,24.87988853
0.706361234,24.94744682
0.702830732,25.01483727
0.699277043,25.08206177
0.695828795,25.14912605
0.692434311,25.21603584
0.689104438,25.28278542
0.68578881,25.34938049
0.682619035,25.41582298
0.679478705,25.48211098
0.676434278,25.54824638
0.673369706,25.61422539
0.670413136,25.68004417
0.667449236,25.74570465
0.664546072,25.81118774
0.661711276,25.87649536
0.658891916,25.94161224
0.656035721,26.00651932
0.653270483,26.07121658
0.650479138,26.13568306
0.64772737,26.1999073
0.6449579,26.26387405
0.642233729,26.32758141
0.639493644,26.39100838
0.636796594,26.45415497
0.634076715,26.51700974
